,Timestamp,Username,Address
0,2021/10/06 7:45:28 PM EST,serge#5931,0x0Ba79a5aBe9aa1bB28B02c6412ba59b90F1DB489
1,2021/10/07 12:40:32 AM EST,Gratwanderer#1480,0xA4A9C4D861b4e3f0Ca436B82D99517FD8AADEdA5
2,2021/10/09 6:29:18 AM EST,sho_fpv #9235,0x23E56392e605fE5D2eDDE803Be5070bA27a6Cae3
3,2021/10/09 7:52:16 PM EST,Iamjosh #0938,0xDB7f1A997313a676990c59b96C125a26bdF79459
4,2021/10/09 8:34:17 PM EST,h8dip#6814,0x00c0760336855d069cB09f0eE7857464BAb5EB30
5,2021/10/11 1:12:16 PM EST,netadictus#8400,0x3c655AEDABD12a7C48C2f75de75f186B2D49722A
6,2021/10/11 1:31:20 PM EST,mrz#2799,0x17C2549B78439F056024EF500149EE75D818Bf7E
7,2021/10/18 12:35:18 PM EST,nancynik#0171,0x8fda0ae3f9d91e95f60a631eae417615c6eae130
8,2021/10/19 7:21:00 PM EST,Mindflow ,0xfeB40815bA3018Eb284b9AE4C89939264f74B5bF
9,2021/10/20 1:52:53 AM EST,FelixXjiragh#5023,0x175f42D0B7743F7368EC016c4CE9E6eB5aEf785c
10,2021/10/20 9:20:18 AM EST,Lalo Cripto#8138,0x4D88535301f606c534531415b8A7b3C5675C1FA3
11,2021/10/20 10:06:20 AM EST,cass4444#4962,0xD83B6B54372dA439F360ED5e07391a5f278affA3
12,2021/10/20 11:35:14 AM EST,abrahamcr #9066,0xcE36608441F24E2d5642932F2A511D98BBBC06A9
13,2021/10/20 11:43:17 AM EST,cortega#6281,0xf1a507548f41dAedc35eb9b445564597a73B2985
14,2021/10/20 11:44:00 AM EST,Rebeca Dalier#7889,0x62C8EdAC6Ae5CAff7A8391C2D101207b6E5EcC30
15,2021/10/21 11:43:27 PM EST,sensei#6056,0xEa70E7BCa0F8A0Ea9049CfaB7c8127aedBD25885
16,2021/10/22 10:59:32 AM EST,MirSor#9953,0x5F1000b5dAB5be37304f919a7de9915B5913C4a4
17,2021/10/22 8:27:02 PM EST,betodigori#0583,0x9e771b3C45e0116ffe0682009B8707b6E54a40a4
18,2021/10/22 8:28:09 PM EST,dparedes#6402,0x4Dd139A6DDf3A4b54878F9C40419ecF6877d5101
19,2021/10/23 12:14:52 AM EST,tellesjaime#1944,0xAB2a81B5Ed5f4A3926A25A17e9DB1EF18d8E2bEd
20,2021/10/23 10:32:01 AM EST,Cottler#0291,0x829BEA4d937e6E4241Df2693b3cDfAAb616A7330
21,2021/10/23 8:43:24 PM EST,DanteAc#6179,0x8e0a74271E98802A65C71d10c650AdBfc6AD45Cc
22,2021/10/24 4:35:25 PM EST,donmago323#7757,0xbb5c651bc5B53df8e3cB24bCFc2222732303cF8F
23,2021/10/24 11:59:33 PM EST,carrot#2153,0xee183D9E1e2D133648829b37f5a0aB6436628C55
24,2021/10/25 5:51:33 AM EST,crypto#6398,0xa7da2CC7E8d71521B617273CF98e958DD3f94121
25,2021/10/25 10:34:34 AM EST,drx#4683,0x95c0B05cDf55b7D37cdE68B51A42eFDD244Fa5B6
26,2021/10/25 1:11:38 PM EST,Blootmaxi#4123,0x1D246d6F6841CD394fCf3642356162B73d903b2d
27,2021/10/25 2:01:27 PM EST,Stanlee_Billi #5317,0xA4da42dcd48b50cf3ba8e0133005f68fF25aF64d
28,2021/10/25 10:01:00 PM EST,bigcthelegend#8331,0xf6cF98ac3d256ECE22a886740aDfE81C86AAc322
29,2021/10/25 10:02:45 PM EST,jimmywimmy#3738,0x7B2E5806220130C29b65095177927A794eE8AC3E
30,2021/10/26 6:54:20 AM EST,dani6789#6692,0x8902823f879B30ecFcC97B5532038694e5E2B655
31,2021/10/26 8:10:45 AM EST,ManuelRoberto#6881,0x5277BE068Ed783fF99d713fA23EcD521c5365C9f
32,2021/10/26 1:28:08 PM EST,klaz5#4262,0xBC7C6f1Cc8CEa685E508C69f05Ce6Be01aEA19cB
33,2021/10/26 3:29:10 PM EST,Czar#4990,0x5b08fF0735b7a3e96e8d1BFb9a1181A03ae4bD03
34,2021/10/26 8:40:06 PM EST,W.hittingto.N #7579,0x95Ae13b0ef37F03f99ef7F3F183Cd789343F2f9a
35,2021/10/26 10:16:03 PM EST,Zeus07#5805,0x2091E0f002de288287653EC5EC5CC08b67B2783c
36,2021/10/27 12:01:33 AM EST,elcucuy#7488,0x3583cDBFFe7971AF2B79B260236dDBE20813bAaF
37,2021/10/27 2:46:42 AM EST,BCDre#6014,0x54f694f45221742cE36B133c5b33Fb2d8658FB81
38,2021/10/27 3:04:26 PM EST,Cf17#2799,0xDa065bBdCA63Af402A0e981Fef998a25B94701c8
39,2021/10/27 4:57:37 PM EST,Jahasv#6360,0xB74832dA6a982D99B03299391B6c35ca9310d30b
40,2021/10/27 9:51:54 PM EST,D Sneakerz#1871,0xd835dE691015c836eBa7B42544849F0dDf723BFB
41,2021/10/28 1:00:06 PM EST,[NFT] BearX I 0xRajput#8290,0x0DFaC91c90eBB2339a3dadd37A8A80E6112f0F49
42,2021/10/28 1:02:10 PM EST,Blackberry#6321,0x104bA364EE3e96ffE4807EFb6Eb22E9f997B00E6
43,2021/10/28 1:27:17 PM EST,mr_awarlock#1645,0xA752EC67258845E9B0800f16de513550db9C4233
44,2021/10/28 1:27:58 PM EST,LightningBolt24#3010,0xf86FEbA5cBFF3d221fB5D20d6f75C8fa0285d632
45,2021/10/28 2:08:15 PM EST,ED127#6649,0x4b7e2e571482320233412fbf735e2d66854d819c
46,2021/10/28 2:28:02 PM EST,GerLad#4499,0x0195609d01EdB7c8c0d640a9538D34a950eDAa9F
47,2021/10/28 2:29:56 PM EST,dru#7777,0x365b94AB73AB228544A66E46B90Be4dEB946A6dE
48,2021/10/28 2:30:51 PM EST,jeshka#5916,0xbD702D5eC77056C47D56ED858847086608Ba4552
49,2021/10/28 2:31:07 PM EST,cryptovalley#8963,0x336F6BECa25Aed6bc4B4F9E6eF5B3Eb415aEcA67
50,2021/10/28 2:32:02 PM EST,@Anthony.#7513,0x064635e9aD8c770dF4430180f0983AC0C59fC3FC
51,2021/10/28 2:35:41 PM EST,TitiusMaximus#4137,0x37F106588b973BcDCde85c960957F399Ae43eFD2
52,2021/10/28 2:37:39 PM EST,Beadsman#0138,0x3Dab0Bb675B5f0B041CDdeAbb6E17AB12532470b
53,2021/10/28 2:38:03 PM EST,#4459,0x1AE0C7a6E2DBA4757165C354153C8e43097f6579
54,2021/10/28 2:43:14 PM EST,Wrath#9645,0x2BD95558E74560c9813d12839A44E2176bfd07d0
55,2021/10/28 2:54:26 PM EST,Rwin020#4716,0xea26b0451722e278a8ec4f37e915cade028af92c
56,2021/10/28 2:55:49 PM EST,RazorXP#1087,0xB9D22624338242947F234ad0692bCdce5ea377FA
57,2021/10/28 2:56:28 PM EST,Takumi#9201,0xa5D8aeb899FE01aD04C52cbE523D786666f0E74a
58,2021/10/28 3:35:18 PM EST,babygap91#8913,0xE045Be0C45fd4b6E0FaEFe140C645dA7172389f0
59,2021/10/28 3:40:35 PM EST,sebasstian#0834,0x7B8E5007C45Eaf61c9963133a6A05Fbe01196B3B
60,2021/10/28 5:01:09 PM EST,koksuan#5958,0x1dAB423EbE433B9ebC5A4c2cD36BBe688653eba0
61,2021/10/28 5:01:45 PM EST,bket#7769,0x5262D30655918586DAce80F944787230D3E01E6D
62,2021/10/28 5:21:26 PM EST,Darrow555 #9846,0x2a2063B36E950EAac3D8cD87217164BcA63f0d01
63,2021/10/28 6:11:48 PM EST,IMAD95 #5483,0x87f3a75eB7EAa4484AFfC294c9C120A1b4E1d839
64,2021/10/28 8:21:55 PM EST,luiscrypto#1794,0x57bB616eF30FDcbE64F0769e23450EEe9e4fdc34
65,2021/10/28 10:07:34 PM EST,APE | 0xtobes#6563,0xed2582Ae9d01c11b50d20446b9a6d63F54392e9C
66,2021/10/28 11:21:33 PM EST,LubbeZA #1429,0x23F215c8Ac8696637448AC4cC85d2328B614dE22
67,2021/10/29 12:31:46 AM EST,zemolina#8493,0x8073D2Bb876d1A9f4f93D23c9b863b8bdB7F1F80
68,2021/10/29 3:59:05 AM EST,4Dplatypus#2228,0xDfc9f519fd5A823927c431f965f4E8e3505d5072
69,2021/10/29 5:24:32 AM EST,#4717,0x9c65B126Be429D5E40E3894043233dAF3Ea4a77F
70,2021/10/29 7:41:56 AM EST,DH90#2269,0xA328B20C9B77dB191f2b2214bAB51A73242F0C7B
71,2021/10/29 9:50:30 AM EST,matzefummel#4166,0x43C4552B8e372dA4f3043783716d71D7A94c9217
72,2021/10/29 10:01:30 AM EST,MyJam#5758,0x99D8F73E69445C26E191846Da6743A57933033e2
73,2021/10/29 10:09:12 AM EST,gian#2613,0x0a0995f66CA7A69659035114a482dD920e1140Fe
74,2021/10/29 2:51:33 PM EST,TheRemaxMau #3598,0xA1C68bcC174acC1aAf2f47Cd029220D7A03246E5
75,2021/10/29 3:04:35 PM EST,Fraggy#8503,0x42175856652185ddDBD5477fBb1f7f4FC446847D
76,2021/10/29 3:05:52 PM EST,SquEEzy#1468,0xdEE21C23a9AC888A09329bD8e065420339da2237
77,2021/10/29 3:07:02 PM EST,infectedsanin#7009,0x58759F32F56D6cA5B96E1Dd88f15D0A1d6f0643d
78,2021/10/29 3:08:21 PM EST,rhinocenter#2496,0x300B3Fd384b27B5349Cb41701C8a7cd046D35d9B
79,2021/10/29 3:08:34 PM EST,@Jorgep503#3447,0x877765C0Ca99696B1e04A92B07d1f7d6453322A5
80,2021/10/29 3:52:52 PM EST,tim tim#3735,0xA5dF3932274F69102fA3109Edfd6786B4C061e73
81,2021/10/29 4:16:23 PM EST,jaec97#4140,0x26A5aFF5caDa50d73dC7D6d3E01B19f701981e87
82,2021/10/29 5:14:35 PM EST,DVision#9787,0x3e1666c3E39490f85532DE4223d87839367f29C3
83,2021/10/29 5:36:59 PM EST,JWKICKS#6532,0x0DCAe60eba6d332250d99B62e03dAeDc29B1D2b8
84,2021/10/29 5:54:16 PM EST,Faroog #8444,0x0CEbC35901968891FedC4EfC680e9Cb4c4017b51
85,2021/10/29 7:48:39 PM EST,Disidente#2827,0x9ecA7b82E857e92b05b6C7D904E5A26B4B020687
86,2021/10/29 7:49:49 PM EST,batwayne#7071,0x4365F979fc3443b5802E4Ca7814C31Db9D469386
87,2021/10/29 8:07:06 PM EST,#7770 leosinio ,0x274AAbe308639b39D1D70539B41428B1B854C48b
88,2021/10/29 9:07:08 PM EST,adrian05#8618,0xe56D9f0aeB49119784C2E5a22ba98fE4AAeA2dce
89,2021/10/29 9:27:14 PM EST,zero to zero#8221,0x655FE416aAA7aBd38714eB133f8A1928deBC1383
90,2021/10/29 11:26:04 PM EST,Deix,0x820F8daB4ad5b5e6Ee32401a202C50c71b0c1066
91,2021/10/30 12:31:02 AM EST,debizzle #8040,0x0b2F7a495b715502c2695049931fe22674bf1519
92,2021/10/30 12:34:55 AM EST,jeduardo#0591,0xCF95cEc457A16c3F2e7c3205dae53526eeCAB0bE
93,2021/10/30 1:14:51 AM EST,YZDB#0489,0x2bffdb0d46a5f5032eeb0db1c4b9e3cb9f5bf274
94,2021/10/30 1:23:02 AM EST,Kevin8888  | Lucky Ø#1744,0xD52AD9347024276f8b1fb18B6f3016B1A293798E
95,2021/10/30 1:36:09 AM EST,pkgrant#8564,0x4460997f6a8D9515384466D12e57896a3821e174
96,2021/10/30 1:36:50 AM EST,ALY| ᴮʳᶦᶜᵏᵗᵒᴾᵘⁿᵏˢ#9351,0x01eC241D861E188f211124f2886738389A44E160
97,2021/10/30 2:41:01 AM EST,taeyeong#5272,0xf9f5A4d7A37f6480d2Db5F0E4Aa10365Ce5f3A14
98,2021/10/30 5:05:09 AM EST,JWOS#6963,0x6905c394A429886136bf64957D2484510b9850A8
99,2021/10/30 6:47:01 AM EST,emmashman1 #0882,0x5C8b3dFc0202Ca5d8C5B974BE2872214fD11C842
100,2021/10/30 7:01:19 AM EST,Toby_Logan#4348,0xF485A2E1012798F9Da4c8237BA4C61eE9bD8fB7B
101,2021/10/30 8:03:41 AM EST,CHELATOS#0589,0x0CBa41Dc647eb756A2F376D0855F29c462a0c802
102,2021/10/30 9:16:02 AM EST,Frost_AA#5702,0x123c1A3FBaF80fc75ab9f4327a555De533001515
103,2021/10/30 9:34:00 AM EST,Hiram Vega#1915,0x0fab0C5E530132c30f7c6fdfe4CB80BFE454605f
104,2021/10/30 9:45:48 AM EST,huffelbeard#5755,0x080c15f9D164961B727fD0FBa90E5633Db011381
105,2021/10/30 10:29:07 AM EST,LORS#1491,0xAf0F84F09060ECF8E70ee9B31a5bee0061901412
106,2021/10/30 12:37:30 PM EST,notoriousparkour,0x5Fb3Cc0d159dD26f0533285bd6bB0b75905C310c
107,2021/10/30 12:57:32 PM EST,Jorge Dabaliña#9133,0x51DF10544a8688127469A06bbffb33EB4B72c501
108,2021/10/30 2:09:57 PM EST,FrenchBastard#3732,0x34307CC8E1E3d89bf95A2923132f92a0e40d843A
109,2021/10/30 2:27:30 PM EST,0xKeaman#7860,0xB5263dbA4711CaD665530424C09f2077C32ceBbf
110,2021/10/30 2:54:05 PM EST,Defiablo#5382,0xcc6548F1b572968F9539D604EC9ff4B933C1bE74
111,2021/10/30 4:26:38 PM EST,denisbzk#6095,0xFec4f1ED242Ce8FE87E35775E9c0C2c6FF187A51
112,2021/10/30 4:34:45 PM EST,frankinho#2651,0x20Ee648AEf148469cF8aB9C75E7d5f806Db3Ce93
113,2021/10/30 4:43:39 PM EST,CRASH#5422,0xF353B7b8F913B26160DbB593F335845FAB3D65B9
114,2021/10/30 4:57:00 PM EST,vega_sd#8615,0x69A5aa07859711BD75017199b097bE647664242D
115,2021/10/30 5:03:44 PM EST,Tobiasolsen08#0270,0x5C8b3dFc0202Ca5d8C5B974BE2872214fD11C842
116,2021/10/30 5:12:05 PM EST,anish#3859,0x3f1cF59f2D672be632E0Eef5C0caf2D98d320f3F
117,2021/10/30 6:08:08 PM EST,#4841[C5]Matthew,0xc5873dBeBB9bb2ADc3AF4a39fE0614D3Dac77e34
118,2021/10/30 6:13:14 PM EST,Jenkins#0681,0x14D7dCdA5Ef603db690522f87334478fd20327e1
119,2021/10/30 6:14:24 PM EST,2NFTI-N-BEYOND #7942,0x04Dd7899E8db996b3413ED4fAf61f93a313EdF08
120,2021/10/30 8:02:01 PM EST,Marb#8697,0xD4ab2A896097E034C66F9A89e97706F7EBe04300
121,2021/10/30 8:13:43 PM EST,#3727Puppyonekenobi,0x68B967a5f5a7832CaDD6Ac46044c18597b5b3D29
122,2021/10/30 8:48:54 PM EST,Tobiasolsen08#0270,0x5C8b3dFc0202Ca5d8C5B974BE2872214fD11C842
123,2021/10/30 11:23:02 PM EST,gannzo#2282,0x6532E0728FaBe536DfcfDe59CA4FA57b4768b4ED
124,2021/10/31 12:16:28 AM EST,rj#9104,0xd5329311ad1024e7EB2e7eD722bC22DA23cdA8ef
125,2021/10/31 1:02:00 AM EST,#8433,0xd742c2eDbc4B44e1575e361fC7AfcF981Bb375ad
126,2021/10/31 4:38:03 AM EST,CheekyAmin#0913,0x4BC2D0ee93208eFCf5683A2cA680f28270b7DE6E
127,2021/10/31 5:18:49 AM EST,debizzle#8040,0x0b2F7a495b715502c2695049931fe22674bf1519
128,2021/10/31 11:20:23 AM EST,JOSHEP360#7694,0x40Cc4873D09007B10D1a0b2284d2C2bcC4364b97
129,2021/10/31 11:39:15 AM EST,jordanosaurus ,0x00bfa85141794A13c2Fb866FEb12921e460A295C
130,2021/10/31 12:03:47 PM EST,Ellie9099,0xAC43797b31902343c9224561C0C9D8B4Dfa1dcEb
131,2021/10/31 12:29:33 PM EST,Rar#3132,0x8ac9D6b0c9756dD67eAbc8724Beca90ee0b29469
132,2021/10/31 12:33:40 PM EST,dingleberry#8641,0x36579618ED40350BB48458EF14c7ACC9D1AB4D51
133,2021/10/31 12:47:33 PM EST,Dhia #9529,0x1C64303EA023AB4Bf55F1E06dEf31898Bed6b141
134,2021/10/31 12:50:41 PM EST,joshh#4032,0xCeF22ce8dEfd5B3E2e077d4312D2Ec6Ec83881BA
135,2021/10/31 2:50:42 PM EST,BIG DAYTS#4807,0x0748714ff2A0CAE3fFb98911f55dfa79665f3499
136,2021/10/31 3:24:06 PM EST,lowie#8473,0xF9c0799362bA650E34e71d34e7590D4F1369aC9c
137,2021/10/31 3:43:37 PM EST,Moekanoni#3726,0x58c566178Eed459D4064469476c632b641e24E6D
138,2021/10/31 4:36:48 PM EST,Texasholtom #9374,0x523def61c916D1cAb9a6cF87CE165d4974ED0294
139,2021/10/31 4:44:58 PM EST,alexM#3631,0xF866d0401CEe34AAadE12479c00139a900C20d94
140,2021/10/31 4:57:11 PM EST,wiz#8360,0x5AD06f535401881D0E919e6f563c1c837Ff34275
141,2021/10/31 5:06:50 PM EST,rogeryuu#6923,0x80f306405fECAdbbE1730E688edC272E649bf9Ab
142,2021/10/31 5:11:03 PM EST,bluetomato#3561,0xEBb6ec840d155042cdDFd0f9C63C55017E952f7D
143,2021/10/31 5:13:33 PM EST,NFTtomoon| BrickTopians#6714,0x4Bb0a44B3CB404470A7806718BF591b587D6bef0
144,2021/10/31 5:24:37 PM EST,Bain#0301,0x71707Eba726E5369726137B204Cb30A8BF799220
145,2021/10/31 5:31:54 PM EST,AliciaChen,0x0626883e20571A1bBE54816D11D848565FDed3D7
146,2021/10/04 6:04:54 PM EST,seito#4900,0xEa70E7BCa0F8A0Ea9049CfaB7c8127aedBD25885
147,2021/10/04 6:43:46 PM EST,Thardust#6421,0x5E05f0fd512E52e595BAaA607d3deBC10b213952
148,2021/10/04 8:27:05 PM EST,ld23#7035,0x0a240449b096b52c83ae5ce3b5166eb173afa23e
149,2021/10/04 9:52:43 PM EST,jjoker#6541,0x66EDBB15621F1Ba62828D07885e12263ca184B7A
150,2021/10/04 10:55:24 PM EST,spacemanspiff#8462,0x495f947276749Ce646f68AC8c248420045cb7b5e
151,2021/10/05 12:00:41 AM EST,Cafusao/Crypto Volcano Minister #8982 ,0x7039F4978D4Dc20211F10E60797B8bb9592268c4
152,2021/10/05 1:17:08 AM EST,Ashzey#0205,0x04B6B98333C9346Ba9D0245dAE34942d390e1A80
153,2021/10/05 8:53:12 PM EST,NFTbeast99 #3905,0xb9421D318F8917605aEc9bDd33437CD5DB6d873d
154,2021/10/06 12:30:18 AM EST,Quinny#3380,0xD9d12559B86A11dA9d248204991b4e2A410E36Ad
155,2021/10/06 9:26:02 AM EST,ManuelRoberto#6881,0x5277BE068Ed783fF99d713fA23EcD521c5365C9f
156,2021/10/07 2:21:58 PM EST,Rafaelnz1995#2421,0x740B3d3A5cE317ECe939f23355d434cAA07BB8B5
157,2021/10/08 4:38:07 PM EST,h8dip#6814,0x00c0760336855d069cB09f0eE7857464BAb5EB30
158,2021/10/09 12:16:32 AM EST,Michi#5363,0xD22d349BdEDF95Be5adD949bC283924a987986C9
159,2021/10/09 2:49:48 AM EST,ccp_axzie#5204,0xaf8935a9a165649119Ca2FFeCe6Ee7763B0A4bE8
160,2021/10/10 7:46:22 PM EST,PepeLolo#2077,0xab0a8BAA2245f4bBe9c4a577d2033eE81c10A8Aa
161,2021/10/11 3:01:09 PM EST,ChaseCotton#4420,0x935889AaD699F56B1384a07456Ce8Ffe41952915
162,2021/10/11 10:00:50 PM EST,islandby51 #3687,0x6Ae6f494174582EE58A4B161Ff5a3aDee1CEc7df
163,2021/10/17 8:54:22 PM EST,LoKo2525#8486,0xefdfD322A6b545b13c6e69b59CAC42Ee4796b0bf
164,2021/10/26 2:59:35 PM EST,Chuntu#7597,0x5e4f4e4618C76109307EA7542012Bd8BeBDb8E81
165,2021/10/28 8:26:23 PM EST,ScratchySnack,0x769Fe0D4CCab8BB4fb80327fA93456BDEE9a3C45
166,###,001,0xfeb5b7135124f6113e96c2FaDd4C6e261988D7Cc
167,###,002,0xeb692384Bc56C167bEEEca62A16753c7AB5Ea6F7
168,###,003,0xea7619909EbDf3CFdFf7FD1f4c69e31682B767d3
169,###,Lalo,0x4D88535301f606c534531415b8A7b3C5675C1FA3
170,###,Abraham,0xcE36608441F24E2d5642932F2A511D98BBBC06A9
